id,member_id,loan_amnt,funded_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti,delinq_2yrs,fico_range_low,fico_range_high,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt
LOAN_00004933,MEM_0004933,8206,13197, 60 months,14.39,306.2092128688441,A,1 year,RENT,120538,Verified,2017-03-31,Fully Paid,major_purchase,9.1,4,829,834,9,2,47717,42.1,14,31278
LOAN_00004934,MEM_0004934,22057,4359, 60 months,20.06,139.06515456406632,A,10+ years,MORTGAGE,87738,Source Verified,2017-03-30,Fully Paid,debt_consolidation,12.45,4,693,698,15,0,16334,84.3,46,14689
LOAN_00004935,MEM_0004935,29992,39025, 60 months,20.8,583.2753923451777,D,3 years,MORTGAGE,178511,Not Verified,2017-07-23,Fully Paid,car,29.44,0,760,765,12,0,41757,84.7,42,11990
LOAN_00004936,MEM_0004936,16995,36719, 36 months,14.98,783.9120659511295,B,10+ years,RENT,190810,Verified,2016-07-10,Fully Paid,other,8.01,3,837,842,20,0,21418,83.3,47,49463
LOAN_00004937,MEM_0004937,14210,8389, 36 months,14.92,1159.8744017231404,F,10+ years,OWN,173109,Not Verified,2017-02-28,Charged Off,car,36.85,4,641,646,12,1,29319,62.5,10,19048
LOAN_00004938,MEM_0004938,18793,15952, 60 months,12.63,776.5254003414219,E,10+ years,MORTGAGE,196491,Not Verified,2018-11-13,Fully Paid,debt_consolidation,25.64,4,824,829,21,2,35817,46.0,31,2407
LOAN_00004939,MEM_0004939,27270,30075, 60 months,26.64,1184.6351756445592,B,5 years,OWN,109056,Verified,2017-09-06,Fully Paid,credit_card,29.95,3,648,653,5,2,31628,70.5,42,11012
LOAN_00004940,MEM_0004940,6197,19939, 60 months,9.59,217.3775305277551,C,< 1 year,MORTGAGE,39073,Verified,2017-05-13,Fully Paid,major_purchase,4.76,3,661,666,23,1,7727,35.6,47,20979
LOAN_00004941,MEM_0004941,8452,16624, 60 months,11.4,142.74601946372985,B,1 year,RENT,118842,Source Verified,2018-08-21,Late (31-120 days),home_improvement,32.87,0,809,814,17,2,49587,30.8,10,29923
LOAN_00004942,MEM_0004942,15859,2735, 36 months,19.94,280.3483980080049,A,1 year,RENT,160748,Source Verified,2015-12-08,Default,other,22.75,4,789,794,18,2,48742,78.2,26,19769
LOAN_00004943,MEM_0004943,28236,25315, 36 months,19.67,1169.4175839886564,A,1 year,RENT,170363,Not Verified,2015-08-20,Charged Off,home_improvement,30.78,0,812,817,22,2,36747,32.0,33,32921
LOAN_00004944,MEM_0004944,32899,18422, 36 months,23.24,1151.028834716117,C,2 years,MORTGAGE,98620,Source Verified,2015-09-29,Fully Paid,major_purchase,2.86,1,708,713,6,2,5375,16.6,19,23561
LOAN_00004945,MEM_0004945,33083,8127, 60 months,17.759999999999998,254.9833165404301,F,10+ years,RENT,169614,Not Verified,2018-11-26,Fully Paid,credit_card,24.34,0,708,713,29,1,42342,97.6,6,46357
LOAN_00004946,MEM_0004946,3172,36680, 60 months,18.29,94.93355446348565,E,< 1 year,MORTGAGE,134984,Verified,2015-05-01,Current,credit_card,27.58,0,617,622,18,2,18918,51.8,22,8025
LOAN_00004947,MEM_0004947,17663,13606, 60 months,14.35,1043.6588075076395,E,< 1 year,RENT,132365,Verified,2015-11-23,Current,debt_consolidation,19.79,3,759,764,4,1,32463,28.2,14,29136
LOAN_00004948,MEM_0004948,28540,33743, 36 months,23.56,1290.1585857023172,D,1 year,RENT,194643,Source Verified,2015-08-01,Fully Paid,car,33.41,0,765,770,19,1,16552,44.9,5,1753
LOAN_00004949,MEM_0004949,20053,35010, 36 months,20.39,1143.4561584897642,E,< 1 year,RENT,96196,Not Verified,2017-05-02,Fully Paid,debt_consolidation,37.58,2,824,829,27,1,29589,16.1,17,39789
LOAN_00004950,MEM_0004950,12085,16636, 36 months,21.63,344.05852189186334,C,< 1 year,MORTGAGE,32358,Source Verified,2018-04-24,Fully Paid,major_purchase,8.92,0,659,664,9,0,2799,28.8,17,27063
LOAN_00004951,MEM_0004951,31564,26348, 60 months,7.66,896.4634509767367,B,2 years,RENT,167251,Not Verified,2017-09-15,Current,home_improvement,2.43,3,679,684,4,1,31210,44.2,37,9066
LOAN_00004952,MEM_0004952,25209,11108, 36 months,20.84,1148.1802949070347,D,1 year,MORTGAGE,123338,Not Verified,2018-03-11,Fully Paid,medical,30.92,1,800,805,14,2,18479,19.1,27,47753
LOAN_00004953,MEM_0004953,4981,9098, 36 months,18.66,420.95162159320734,F,< 1 year,MORTGAGE,39611,Verified,2018-10-21,Charged Off,credit_card,19.23,3,704,709,16,2,10361,69.3,37,26057
LOAN_00004954,MEM_0004954,22153,37180, 60 months,8.469999999999999,815.1951619857068,A,5 years,RENT,39417,Verified,2017-06-16,Fully Paid,other,2.32,3,627,632,26,0,14226,14.0,39,29356
LOAN_00004955,MEM_0004955,6247,19883, 36 months,6.2,505.9675857619669,B,1 year,MORTGAGE,58636,Not Verified,2016-01-07,Current,major_purchase,3.57,2,754,759,6,1,14913,86.7,41,28743
LOAN_00004956,MEM_0004956,11553,8160, 60 months,21.56,377.08435512418066,B,< 1 year,OWN,88540,Source Verified,2018-06-05,Fully Paid,medical,9.11,1,610,615,27,0,47875,70.3,22,43289
LOAN_00004957,MEM_0004957,21811,20929, 60 months,15.44,1455.9045238177362,A,2 years,MORTGAGE,124085,Source Verified,2017-02-16,Current,other,0.18,2,631,636,18,2,17606,52.9,44,15999
LOAN_00004958,MEM_0004958,30845,18597, 60 months,22.36,1373.243842561043,B,10+ years,RENT,174344,Source Verified,2017-01-04,Charged Off,major_purchase,18.8,1,756,761,18,2,44589,82.6,42,7020
LOAN_00004959,MEM_0004959,7135,12123, 36 months,19.69,696.2182098796562,C,5 years,OWN,178999,Not Verified,2018-06-06,Fully Paid,home_improvement,14.81,2,799,804,9,0,7971,5.4,28,11497
LOAN_00004960,MEM_0004960,6573,29357, 36 months,13.43,248.32818854276576,F,3 years,RENT,53370,Not Verified,2015-03-01,Fully Paid,medical,1.83,0,605,610,27,2,43328,68.8,20,19782
LOAN_00004961,MEM_0004961,14731,5960, 60 months,18.74,1105.4655898149406,E,3 years,MORTGAGE,134060,Not Verified,2018-11-02,Fully Paid,credit_card,9.64,1,705,710,15,2,8860,18.6,9,44834
LOAN_00004962,MEM_0004962,8189,34556, 36 months,16.85,420.76663868591936,F,10+ years,RENT,134336,Verified,2015-09-25,Charged Off,major_purchase,29.6,0,602,607,25,2,29411,28.6,16,24908
LOAN_00004963,MEM_0004963,15541,19255, 60 months,13.45,294.350818465237,A,5 years,MORTGAGE,60117,Not Verified,2017-09-16,Fully Paid,other,32.3,2,718,723,14,0,21210,39.8,28,13317
LOAN_00004964,MEM_0004964,12087,14350, 36 months,17.49,603.2170757203677,A,3 years,MORTGAGE,80574,Source Verified,2017-09-26,Fully Paid,major_purchase,0.16,4,702,707,26,0,15122,52.8,48,29421
LOAN_00004965,MEM_0004965,3776,31881, 60 months,22.45,818.2822232917716,A,5 years,OWN,98178,Not Verified,2015-08-20,Late (31-120 days),debt_consolidation,4.26,0,771,776,22,0,5404,75.7,9,39515
LOAN_00004966,MEM_0004966,28564,19409, 60 months,17.119999999999997,191.2884782396012,E,10+ years,OWN,93996,Not Verified,2017-04-22,Fully Paid,home_improvement,39.93,4,606,611,12,1,14988,21.6,10,46721
LOAN_00004967,MEM_0004967,29835,33635, 36 months,21.17,879.0323859203635,B,10+ years,OWN,99705,Verified,2017-06-21,Current,major_purchase,25.95,4,798,803,10,1,29795,57.7,34,11508
LOAN_00004968,MEM_0004968,8697,3446, 60 months,23.66,72.2551434058012,C,< 1 year,OWN,194635,Verified,2015-04-05,Current,credit_card,27.39,3,602,607,27,0,3956,26.7,25,40777
LOAN_00004969,MEM_0004969,15629,31657, 60 months,13.29,1343.2101378599757,B,3 years,OWN,112404,Verified,2015-05-10,Fully Paid,medical,15.17,1,671,676,24,2,43915,15.3,11,31392
LOAN_00004970,MEM_0004970,9386,22207, 60 months,15.02,1385.0754494543564,A,3 years,OWN,115144,Verified,2016-06-19,Charged Off,debt_consolidation,20.18,2,817,822,27,0,28751,91.4,19,34857
LOAN_00004971,MEM_0004971,18046,9752, 60 months,19.01,1112.9526215921846,A,5 years,MORTGAGE,83922,Source Verified,2018-09-03,Fully Paid,car,20.31,4,758,763,13,2,12426,47.0,25,8004
LOAN_00004972,MEM_0004972,9044,14440, 60 months,5.62,726.4966424325576,D,< 1 year,RENT,96596,Not Verified,2016-10-05,Current,medical,13.92,0,690,695,28,2,18728,19.2,25,42372
LOAN_00004973,MEM_0004973,10615,7499, 36 months,25.82,419.59959231680125,B,< 1 year,RENT,141258,Not Verified,2015-01-26,Fully Paid,other,27.59,0,647,652,13,1,14439,82.5,14,8342
LOAN_00004974,MEM_0004974,6060,22139, 36 months,20.4,1128.962531531525,B,1 year,RENT,90164,Verified,2018-12-13,Default,car,22.9,3,765,770,22,0,36346,31.9,31,28353
LOAN_00004975,MEM_0004975,11900,15767, 60 months,12.99,1401.1059428304923,C,1 year,MORTGAGE,197866,Source Verified,2018-10-20,Charged Off,car,37.75,3,600,605,5,1,43104,13.0,48,681
LOAN_00004976,MEM_0004976,6581,23343, 36 months,27.62,279.87387210128736,D,< 1 year,RENT,86919,Source Verified,2017-12-10,Fully Paid,car,0.27,2,632,637,6,0,32824,6.1,45,22142
LOAN_00004977,MEM_0004977,35782,28712, 60 months,8.59,725.4418844816621,C,10+ years,MORTGAGE,64663,Verified,2018-03-26,Fully Paid,other,35.41,2,808,813,7,0,20413,33.4,5,34208
LOAN_00004978,MEM_0004978,21173,20673, 60 months,28.28,507.12937225209583,F,10+ years,MORTGAGE,116896,Verified,2018-03-03,Charged Off,medical,37.96,0,695,700,20,1,23144,84.9,35,1769
LOAN_00004979,MEM_0004979,13997,30488, 60 months,11.49,567.2755941165694,C,10+ years,MORTGAGE,78098,Verified,2016-04-03,Fully Paid,debt_consolidation,5.89,4,704,709,17,0,43221,43.2,43,10158
LOAN_00004980,MEM_0004980,8148,27520, 60 months,23.26,638.3487829182521,B,5 years,RENT,93476,Not Verified,2018-10-03,Fully Paid,major_purchase,8.88,0,640,645,6,2,4266,17.4,38,24097
LOAN_00004981,MEM_0004981,19748,16784, 60 months,14.13,1430.1046993384407,C,2 years,RENT,68588,Verified,2016-11-23,Fully Paid,car,2.02,4,764,769,6,0,10087,29.7,14,6436
LOAN_00004982,MEM_0004982,15022,39079, 36 months,19.73,425.0238934087358,C,2 years,RENT,31662,Not Verified,2017-11-29,Fully Paid,home_improvement,9.4,0,684,689,24,0,17950,12.0,27,15488
LOAN_00004983,MEM_0004983,21013,21491, 36 months,8.12,764.3799666855847,D,1 year,OWN,147755,Verified,2017-12-07,Charged Off,other,25.57,2,812,817,20,1,12254,67.9,35,32209
LOAN_00004984,MEM_0004984,39687,36268, 36 months,15.39,1429.6568339095961,F,3 years,RENT,118544,Verified,2018-11-10,Charged Off,home_improvement,8.67,4,691,696,21,1,24984,17.7,24,25456
LOAN_00004985,MEM_0004985,16886,15718, 36 months,7.0,740.2824908165601,E,2 years,MORTGAGE,65701,Source Verified,2018-12-05,Late (31-120 days),car,34.08,2,797,802,9,2,40025,44.4,10,31740
LOAN_00004986,MEM_0004986,26256,36597, 36 months,22.3,1302.2193067861074,C,3 years,MORTGAGE,70937,Source Verified,2018-06-20,Charged Off,medical,36.58,2,699,704,8,0,18622,3.5,47,12045
LOAN_00004987,MEM_0004987,31005,33815, 36 months,10.93,135.20892277165734,B,3 years,MORTGAGE,80655,Not Verified,2015-07-15,Fully Paid,other,1.11,0,796,801,14,2,13261,65.5,44,15284
LOAN_00004988,MEM_0004988,7638,36132, 60 months,18.89,1431.8941067716921,E,10+ years,MORTGAGE,47211,Not Verified,2017-06-05,Fully Paid,medical,20.28,0,831,836,29,2,11110,30.0,29,5676
LOAN_00004989,MEM_0004989,38419,27832, 36 months,21.4,321.92016318777377,C,10+ years,MORTGAGE,189167,Source Verified,2018-09-17,Current,other,0.63,3,698,703,27,2,48216,18.1,49,40501
LOAN_00004990,MEM_0004990,34377,32862, 60 months,23.03,1470.905800360362,D,10+ years,OWN,155327,Source Verified,2016-05-24,Fully Paid,home_improvement,24.77,2,697,702,11,1,5536,70.2,7,48016
LOAN_00004991,MEM_0004991,37634,13864, 60 months,12.129999999999999,304.5864546248952,G,< 1 year,MORTGAGE,77468,Not Verified,2017-09-13,Fully Paid,credit_card,13.9,3,655,660,3,0,12425,46.6,18,5782
LOAN_00004992,MEM_0004992,17755,23842, 36 months,22.86,694.3306243027125,C,2 years,RENT,142939,Source Verified,2016-12-09,Charged Off,car,33.84,1,672,677,20,2,27,69.3,22,40530
LOAN_00004993,MEM_0004993,24382,9177, 36 months,8.95,497.4910127801895,C,2 years,MORTGAGE,163446,Not Verified,2018-09-21,Fully Paid,credit_card,36.7,2,717,722,23,0,24684,45.0,33,41408
LOAN_00004994,MEM_0004994,23394,12844, 60 months,19.74,678.1855605878139,D,3 years,MORTGAGE,171553,Verified,2018-10-17,Fully Paid,medical,19.94,3,717,722,16,2,25873,16.3,15,12432
LOAN_00004995,MEM_0004995,3253,9594, 60 months,19.58,413.26087289201195,B,3 years,MORTGAGE,194809,Source Verified,2018-08-06,Fully Paid,car,38.11,1,762,767,6,1,35095,58.8,21,32468
LOAN_00004996,MEM_0004996,38710,14418, 60 months,5.17,1449.7102480200808,C,10+ years,RENT,56197,Not Verified,2017-02-27,Fully Paid,car,34.67,2,780,785,6,2,891,88.7,18,44543
LOAN_00004997,MEM_0004997,1864,35854, 60 months,9.41,493.30122690598296,B,< 1 year,RENT,126819,Verified,2015-11-01,Fully Paid,home_improvement,3.87,2,737,742,14,0,45612,79.1,14,45075
LOAN_00004998,MEM_0004998,35036,24108, 60 months,14.84,997.2486224931233,B,10+ years,MORTGAGE,111015,Source Verified,2018-02-17,Fully Paid,car,14.24,1,756,761,26,1,8016,40.8,42,27496
LOAN_00004999,MEM_0004999,14666,11419, 36 months,13.4,249.29885991824332,D,5 years,MORTGAGE,91353,Not Verified,2018-06-09,Current,debt_consolidation,13.62,0,717,722,9,2,17915,84.3,23,38563
LOAN_00005000,MEM_0005000,21955,23539, 36 months,23.37,1245.3618530323315,C,2 years,MORTGAGE,67926,Not Verified,2015-04-22,Fully Paid,car,12.15,1,775,780,27,2,3951,3.4,27,15059
LOAN_00005001,MEM_0005001,38997,13835, 60 months,12.19,836.6365180887943,D,10+ years,RENT,181340,Not Verified,2015-01-24,Charged Off,major_purchase,31.9,4,677,682,28,0,11153,76.8,13,5061
LOAN_00005002,MEM_0005002,17309,18533, 60 months,23.74,1470.196880570408,E,10+ years,MORTGAGE,157658,Not Verified,2018-08-10,Fully Paid,debt_consolidation,12.04,2,669,674,21,1,5682,69.8,20,15753
LOAN_00005003,MEM_0005003,5054,30515, 60 months,14.19,663.9332144084809,B,2 years,MORTGAGE,173186,Source Verified,2015-11-18,Fully Paid,car,15.17,4,685,690,7,1,43083,72.4,42,37210
LOAN_00005004,MEM_0005004,1935,36921, 60 months,27.29,333.3994187161576,D,< 1 year,RENT,145061,Verified,2017-11-01,Fully Paid,car,3.43,1,615,620,7,0,10103,13.8,34,42092
LOAN_00005005,MEM_0005005,23778,23322, 60 months,19.75,551.7275491894262,C,< 1 year,MORTGAGE,111606,Not Verified,2017-08-19,Fully Paid,other,20.8,0,746,751,13,1,46714,0.8,37,36780
LOAN_00005006,MEM_0005006,17709,11223, 60 months,24.59,1118.6001288355667,D,5 years,RENT,158940,Not Verified,2017-10-12,Fully Paid,car,4.68,4,640,645,11,1,49220,31.4,29,900
LOAN_00005007,MEM_0005007,10726,11273, 60 months,7.1,1005.7044554440201,E,3 years,MORTGAGE,105395,Source Verified,2015-12-05,Fully Paid,car,34.77,3,718,723,19,0,16073,30.9,27,22206
LOAN_00005008,MEM_0005008,21245,34519, 60 months,16.72,1178.6037410457016,B,2 years,MORTGAGE,71715,Verified,2015-06-03,Fully Paid,car,31.93,3,802,807,2,0,4366,59.2,29,33843
LOAN_00005009,MEM_0005009,35753,25160, 36 months,7.85,156.53192369610318,D,3 years,MORTGAGE,106910,Source Verified,2017-10-03,Charged Off,car,12.09,2,659,664,2,0,8264,32.9,18,11379
LOAN_00005010,MEM_0005010,15252,9849, 60 months,13.95,891.5347242499404,C,2 years,RENT,138415,Source Verified,2016-10-18,Current,credit_card,0.18,2,629,634,22,1,16438,17.5,33,21467
LOAN_00005011,MEM_0005011,22316,26656, 60 months,17.47,1401.6445817026417,D,< 1 year,MORTGAGE,191339,Source Verified,2016-05-08,Fully Paid,credit_card,2.86,0,796,801,5,2,40293,95.5,45,42542
LOAN_00005012,MEM_0005012,38371,11348, 36 months,19.52,206.45778324828714,D,10+ years,MORTGAGE,47713,Source Verified,2016-11-08,Current,credit_card,8.72,0,775,780,2,2,9928,65.6,15,11323
LOAN_00005013,MEM_0005013,20162,18924, 60 months,5.78,186.78612542381939,D,< 1 year,MORTGAGE,120454,Not Verified,2016-07-23,Late (31-120 days),other,19.93,3,827,832,4,2,4380,32.6,30,6385
LOAN_00005014,MEM_0005014,16960,39935, 60 months,18.619999999999997,1089.0763285532953,B,< 1 year,OWN,90718,Not Verified,2015-04-14,Fully Paid,medical,29.25,0,606,611,11,1,33699,58.2,24,48593
LOAN_00005015,MEM_0005015,31791,2983, 60 months,16.31,507.0145609740928,D,5 years,OWN,87360,Source Verified,2017-11-04,Fully Paid,medical,3.96,3,653,658,25,2,29426,55.2,17,3836
LOAN_00005016,MEM_0005016,26216,25890, 60 months,6.58,1004.9398550233151,D,2 years,RENT,44855,Verified,2016-04-01,Fully Paid,car,28.33,4,804,809,21,0,17586,80.3,25,41577
LOAN_00005017,MEM_0005017,33467,15629, 36 months,15.01,840.807543923022,C,< 1 year,RENT,73575,Verified,2018-02-01,Fully Paid,debt_consolidation,21.87,3,678,683,22,1,3810,74.8,32,11328
LOAN_00005018,MEM_0005018,8754,12273, 60 months,19.28,1479.7966545928632,C,10+ years,RENT,187371,Source Verified,2018-08-10,Fully Paid,debt_consolidation,24.79,0,667,672,6,0,12626,21.2,23,13153
LOAN_00005019,MEM_0005019,5078,32739, 60 months,6.06,1339.1318045845674,B,5 years,MORTGAGE,74214,Not Verified,2017-02-14,Charged Off,other,37.11,0,663,668,19,2,16720,49.3,33,18007
LOAN_00005020,MEM_0005020,13853,8894, 60 months,20.21,1033.2055332644818,A,3 years,RENT,34358,Not Verified,2017-04-05,Charged Off,debt_consolidation,38.12,3,762,767,13,0,2069,35.9,27,2570
LOAN_00005021,MEM_0005021,5042,25343, 36 months,16.53,429.42820784956825,B,5 years,MORTGAGE,99912,Verified,2016-04-26,Current,credit_card,29.49,1,784,789,4,2,40449,19.9,19,44193
LOAN_00005022,MEM_0005022,15389,32174, 60 months,21.66,429.76683511818084,A,5 years,MORTGAGE,136994,Verified,2015-06-11,Fully Paid,other,27.71,1,713,718,3,2,42126,82.5,45,44173
LOAN_00005023,MEM_0005023,31425,7900, 60 months,9.36,1329.2535108249715,E,1 year,MORTGAGE,101191,Source Verified,2017-07-29,Fully Paid,other,30.51,0,668,673,18,2,12001,4.3,35,18262
LOAN_00005024,MEM_0005024,3575,4800, 36 months,21.67,898.7445446493198,E,3 years,MORTGAGE,168865,Verified,2017-06-28,Fully Paid,major_purchase,26.92,3,676,681,25,1,22878,23.0,21,8928
LOAN_00005025,MEM_0005025,29179,36246, 36 months,6.89,1194.4585839755484,E,1 year,MORTGAGE,52624,Not Verified,2018-03-19,Current,other,0.41,1,696,701,7,1,22090,84.4,30,48482
LOAN_00005026,MEM_0005026,35754,8054, 36 months,13.08,702.3030994784037,E,10+ years,MORTGAGE,144122,Verified,2017-07-06,Fully Paid,major_purchase,39.87,2,683,688,27,2,5833,70.7,48,27542
LOAN_00005027,MEM_0005027,19624,39827, 36 months,8.99,199.45677314471354,B,2 years,RENT,174991,Verified,2015-06-30,Fully Paid,home_improvement,25.48,4,838,843,3,1,32835,43.5,48,21522
LOAN_00005028,MEM_0005028,21350,30373, 60 months,22.52,532.3953644474577,C,5 years,RENT,195212,Not Verified,2017-10-17,Current,home_improvement,19.55,4,671,676,10,1,37856,23.7,12,14023
LOAN_00005029,MEM_0005029,27681,28525, 36 months,19.1,283.66633171812657,E,5 years,OWN,135024,Source Verified,2017-07-04,Charged Off,car,18.11,3,774,779,25,1,19163,33.8,24,17920
LOAN_00005030,MEM_0005030,24988,39977, 36 months,5.51,1183.6575838169783,D,5 years,MORTGAGE,90718,Verified,2016-10-09,Fully Paid,car,9.37,1,789,794,15,1,12529,72.1,46,7883
LOAN_00005031,MEM_0005031,16470,8115, 36 months,8.190000000000001,1065.7423850027808,A,5 years,MORTGAGE,110519,Not Verified,2015-09-01,Current,credit_card,19.08,3,616,621,24,1,39020,71.4,10,7930
LOAN_00005032,MEM_0005032,25704,32107, 60 months,10.82,178.19873746265895,C,1 year,OWN,50652,Source Verified,2017-10-15,Fully Paid,home_improvement,29.34,0,796,801,17,1,40263,32.4,30,49100
LOAN_00005033,MEM_0005033,39736,31486, 36 months,7.87,951.0088282047217,A,2 years,MORTGAGE,76904,Verified,2018-08-31,Fully Paid,other,10.17,0,790,795,8,2,12383,80.5,11,18855
LOAN_00005034,MEM_0005034,30377,14068, 60 months,17.61,1317.4964851424534,B,1 year,MORTGAGE,89526,Verified,2015-02-06,Fully Paid,other,33.81,2,791,796,12,0,2561,74.5,31,3649
LOAN_00005035,MEM_0005035,29572,19640, 60 months,18.28,1061.1782283299517,C,5 years,RENT,46542,Source Verified,2015-07-30,Fully Paid,major_purchase,8.43,0,822,827,11,0,18083,40.8,21,9406
LOAN_00005036,MEM_0005036,8493,33158, 36 months,23.84,791.112273827411,E,2 years,OWN,112540,Verified,2017-04-06,Fully Paid,medical,34.33,3,786,791,3,2,14616,75.2,9,18433
LOAN_00005037,MEM_0005037,5103,37136, 60 months,24.04,502.2017631613865,D,3 years,MORTGAGE,103969,Source Verified,2017-04-24,Charged Off,credit_card,23.36,4,799,804,7,1,32703,8.9,33,45420
LOAN_00005038,MEM_0005038,35844,17128, 36 months,18.18,1336.2902868995486,C,1 year,OWN,115179,Not Verified,2015-03-15,Charged Off,medical,33.51,4,793,798,11,2,30629,39.8,31,17322
LOAN_00005039,MEM_0005039,3994,25942, 36 months,8.11,663.0670791044788,C,< 1 year,OWN,66023,Source Verified,2018-02-15,Fully Paid,home_improvement,16.68,1,600,605,21,1,36312,72.6,20,11389
LOAN_00005040,MEM_0005040,4744,3827, 60 months,12.18,1290.3206913389888,E,3 years,RENT,134095,Source Verified,2018-01-29,Fully Paid,medical,12.85,0,689,694,21,2,10258,32.4,44,47639
LOAN_00005041,MEM_0005041,28332,16990, 60 months,18.259999999999998,1185.3497654163857,B,3 years,OWN,180109,Verified,2015-01-01,Charged Off,debt_consolidation,27.91,1,606,611,9,1,18578,9.6,29,38877
LOAN_00005042,MEM_0005042,6594,36255, 60 months,17.98,1233.5290996572467,D,5 years,MORTGAGE,60012,Source Verified,2015-07-06,Fully Paid,credit_card,14.52,0,611,616,25,0,28181,16.3,16,25075
LOAN_00005043,MEM_0005043,8371,20987, 60 months,17.07,1485.206404234387,B,5 years,RENT,32236,Verified,2018-05-22,Fully Paid,credit_card,38.11,4,805,810,8,0,20921,59.7,15,45055
LOAN_00005044,MEM_0005044,19028,21901, 36 months,24.21,1135.6998480157986,C,3 years,MORTGAGE,94866,Source Verified,2018-06-21,Default,car,29.62,4,814,819,27,0,27234,99.3,16,5004
LOAN_00005045,MEM_0005045,36912,17277, 60 months,22.7,99.3593567920402,A,1 year,MORTGAGE,116463,Not Verified,2018-07-29,Fully Paid,home_improvement,17.18,2,752,757,19,1,8914,93.2,27,19276
LOAN_00005046,MEM_0005046,14990,2643, 60 months,10.18,347.87920572208014,E,2 years,MORTGAGE,194105,Not Verified,2016-09-15,Charged Off,major_purchase,6.94,4,624,629,7,1,11776,38.1,22,38317
LOAN_00005047,MEM_0005047,17626,24729, 60 months,10.32,101.03296797148855,A,1 year,MORTGAGE,180856,Source Verified,2017-11-07,Fully Paid,medical,22.26,0,678,683,16,2,19277,19.0,34,13629
